GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38
8600000US11933,11933,ZCTA5 11933,3006,266,89532,11902,69.1,6.1,101170,16443,27.4,5.7,11907,5710,42.4,6.6,17962,1453,1.9,1.6,6471,1872,2.1,1.7,2350,2166,21.9,5.6,23789,7301,1994,272,99152,9777,20.8,6.6,53643,11304,23.2,7.7,82991,20080,31.9,7.5,128154,23331,11.6,6.8,86796,17713,7.4,5.5,140289,26267,5.0,3.2,145762,53016,7530,1058,36296,5389,82.0,9.3,39423,5722,13.1,9.4,15774,4557,0.0,0.4,-,**,2.2,1.7,52965,41417,0.0,0.4,-,**,0.7,0.7,37704,25125,2.1,1.4,24118,26030,1.7,1.3,14223,5795,80.7,9.2,39960,5862,31.2,(X),(X),(X),31.8,(X),(X),(X),24.7,(X),(X),(X)
8600000US11934,11934,ZCTA5 11934,2510,175,103734,15859,78.6,5.9,108850,17221,24.0,5.2,7761,2469,37.2,5.3,16384,2313,4.7,2.5,9606,2966,0.8,1.0,2142,3180,19.2,5.9,39761,12294,1822,180,114210,15357,10.7,4.7,58250,21953,26.5,8.9,109772,50649,38.1,8.9,121260,10976,10.4,4.7,92000,25592,12.4,6.2,169274,22092,1.9,1.9,112053,39855,7751,817,34796,4353,96.4,2.1,35215,4459,1.6,1.0,28450,16849,0.0,0.4,-,**,0.3,0.3,23404,16430,0.0,0.4,-,**,0.7,1.3,18666,3002,0.9,0.8,18500,28546,11.8,6.4,32228,11864,85.8,6.4,35341,4765,37.4,(X),(X),(X),38.6,(X),(X),(X),31.6,(X),(X),(X)
8600000US11935,11935,ZCTA5 11935,1338,152,103732,11304,66.9,7.6,107715,14664,43.6,7.8,19503,6789,48.1,9.0,23792,3842,0.4,0.9,8483,32,0.7,1.2,4110,18,34.4,8.9,30341,8304,967,143,116671,14956,27.4,9.0,N,N,14.7,6.6,N,N,38.1,8.9,N,N,5.5,4.2,N,N,13.3,7.1,N,N,1.0,1.6,N,N,3332,467,42184,3917,94.6,5.0,43616,4060,3.5,4.7,16281,5429,0.0,1.0,-,**,1.6,1.7,N,N,0.3,0.4,N,N,0.0,1.0,-,**,0.0,1.0,-,**,1.5,1.5,33975,6972,93.3,5.1,43759,4145,26.2,(X),(X),(X),24.4,(X),(X),(X),17.4,(X),(X),(X)
8600000US11937,11937,ZCTA5 11937,6347,364,123895,13860,75.8,3.4,112421,15760,41.3,4.5,42539,7393,34.4,4.0,21409,1270,1.5,1.1,10900,3528,1.4,1.1,3592,3128,22.1,3.3,50166,11966,4012,269,146120,20273,15.7,3.5,85260,15097,23.7,4.9,165547,55772,41.0,6.4,169633,29480,7.1,2.5,108958,53816,9.2,3.9,148695,44735,3.3,2.6,77158,36151,15511,648,51292,5985,83.7,5.5,57949,7048,2.8,1.6,30899,17814,0.9,1.2,-,**,2.9,2.6,20951,8875,0.0,0.2,-,**,9.1,4.7,12877,5281,0.7,0.6,22244,10064,26.1,6.4,17083,3566,66.8,6.3,67714,7593,41.7,(X),(X),(X),44.5,(X),(X),(X),34.7,(X),(X),(X)
8600000US11939,11939,ZCTA5 11939,524,92,106126,21401,61.8,10.6,101532,17614,51.7,11.2,24786,10552,60.7,10.0,20185,2160,6.9,5.3,11975,3870,0.0,6.0,-,**,46.8,11.6,34307,12867,360,70,122679,24090,23.9,8.7,N,N,37.2,12.8,N,N,23.3,9.9,N,N,10.8,8.1,N,N,2.2,2.7,N,N,2.5,2.6,N,N,1197,228,46892,9611,91.4,9.1,50113,10128,0.0,2.7,-,**,0.0,2.7,-,**,5.9,8.9,11852,1746,1.6,2.2,-,**,1.1,1.3,N,N,0.0,2.7,-,**,3.7,2.4,N,N,90.0,9.0,48819,10322,38.5,(X),(X),(X),41.9,(X),(X),(X),32.6,(X),(X),(X)
8600000US11940,11940,ZCTA5 11940,1882,150,107750,12496,77.7,4.9,109921,14557,30.4,5.7,12097,7002,35.8,5.0,18182,2146,1.3,1.3,7146,1013,0.0,1.7,-,**,25.0,5.4,41018,12448,1213,146,122515,17372,12.1,3.8,N,N,26.5,8.8,N,N,37.3,8.9,N,N,8.6,4.6,N,N,13.8,5.4,N,N,1.6,2.2,N,N,4933,403,41300,4932,97.4,1.5,41700,5114,1.2,1.3,17982,15051,0.0,0.1,N,N,0.7,0.9,51053,48990,0.0,0.7,-,**,0.2,0.4,-,**,0.4,0.4,N,N,4.5,2.8,23781,11244,92.9,3.0,42563,5297,32.0,(X),(X),(X),26.9,(X),(X),(X),22.2,(X),(X),(X)
8600000US11941,11941,ZCTA5 11941,745,138,102574,18270,77.7,8.3,101423,23598,28.3,9.3,17556,8844,52.2,11.0,19576,2988,2.0,2.8,9773,538,0.0,4.3,-,**,24.8,7.7,29967,9823,551,130,115298,23460,10.9,7.1,N,N,37.0,13.5,N,N,25.0,11.6,N,N,18.7,10.1,N,N,4.5,5.8,N,N,3.8,5.3,N,N,1822,398,42114,7347,95.7,4.1,42891,7449,1.8,3.4,9539,2309,0.0,1.8,-,**,0.7,1.2,N,N,0.0,1.8,-,**,0.8,1.2,N,N,1.0,1.7,N,N,10.2,8.4,12785,5495,89.1,8.5,45403,7067,25.4,(X),(X),(X),28.1,(X),(X),(X),13.7,(X),(X),(X)
8600000US11942,11942,ZCTA5 11942,1756,189,112528,13480,77.3,5.8,117473,16587,32.7,6.1,14270,8333,36.3,5.8,23138,2226,0.9,1.0,9427,50,1.0,1.1,2829,436,22.9,6.0,29458,7775,1208,168,131924,19197,15.6,6.1,N,N,30.7,8.2,N,N,35.3,8.0,N,N,8.7,4.6,N,N,9.0,4.7,N,N,0.7,1.1,N,N,4597,585,43615,5610,97.2,2.6,42527,5286,0.2,0.3,N,N,0.0,0.7,-,**,1.0,1.6,175213,64927,0.0,0.7,-,**,1.2,1.7,21554,3256,0.4,0.7,-,**,3.6,2.3,35032,9817,94.7,3.0,42554,5432,41.2,(X),(X),(X),42.3,(X),(X),(X),31.5,(X),(X),(X)
8600000US11944,11944,ZCTA5 11944,1800,147,79634,10595,62.7,6.3,81581,11205,34.4,6.4,21820,4645,47.1,5.9,17501,1703,3.5,2.5,10638,5035,3.1,2.3,3231,3242,29.0,5.0,35507,11542,962,114,101151,17749,24.7,8.4,N,N,33.6,8.0,N,N,20.8,6.5,N,N,14.1,6.9,N,N,4.7,3.1,N,N,2.1,2.2,N,N,4286,404,34500,4642,82.5,8.5,39025,4749,4.5,2.5,17367,6723,0.0,0.8,-,**,0.3,0.3,N,N,0.0,0.8,-,**,12.4,8.7,11031,6861,0.3,0.4,N,N,24.2,8.4,14184,6682,70.7,8.1,42603,5739,28.1,(X),(X),(X),26.8,(X),(X),(X),23.3,(X),(X),(X)
8600000US11946,11946,ZCTA5 11946,5376,358,86490,7588,73.1,4.4,91126,9953,26.7,4.2,16190,5746,33.7,3.9,20623,1572,3.1,1.5,10478,4325,1.0,0.8,3829,2626,17.6,3.2,31781,5644,3785,324,97440,10579,21.5,5.1,57635,9376,27.1,5.2,77538,10200,31.4,5.3,128578,31815,8.0,3.4,79060,21654,8.4,3.0,136216,21155,3.6,2.8,164063,58561,13997,1048,34032,3109,92.8,3.0,35501,3362,0.8,0.5,21537,14134,0.0,0.2,-,**,0.7,0.7,33329,37044,0.0,0.2,-,**,5.0,3.1,13140,3861,0.8,0.6,4786,2950,28.3,5.7,19718,2864,69.7,5.6,40285,3841,39.1,(X),(X),(X),41.7,(X),(X),(X),31.4,(X),(X),(X)
8600000US11947,11947,ZCTA5 11947,83,86,73900,73631,36.1,59.5,152947,12677,78.3,42.2,4494,2848,63.9,59.5,15398,3,0.0,31.3,-,**,0.0,31.3,-,**,63.9,59.5,8249,3,30,37,N,N,0.0,54.1,N,N,0.0,54.1,N,N,100.0,54.1,N,N,0.0,54.1,N,N,0.0,54.1,N,N,0.0,54.1,N,N,150,127,41328,20572,100.0,19.3,41328,20572,0.0,19.3,-,**,0.0,19.3,-,**,0.0,19.3,-,**,0.0,19.3,-,**,0.0,19.3,-,**,0.0,19.3,-,**,0.0,19.3,-,**,100.0,19.3,41328,20572,63.9,(X),(X),(X),0.0,(X),(X),(X),38.4,(X),(X),(X)
8600000US11948,11948,ZCTA5 11948,399,130,126589,23925,76.4,15.2,120913,26177,49.6,19.6,11396,9264,41.9,17.3,27667,8826,4.0,6.3,5275,12,0.0,7.8,-,**,36.3,18.3,39398,19525,281,116,126046,29543,7.8,9.1,N,N,19.9,13.8,N,N,33.1,22.6,N,N,31.3,18.1,N,N,7.8,13.3,N,N,0.0,10.9,N,N,995,357,51868,13928,100.0,3.2,51868,13928,0.0,3.2,-,**,0.0,3.2,-,**,0.0,3.2,-,**,0.0,3.2,-,**,0.0,3.2,-,**,0.0,3.2,-,**,2.2,3.4,N,N,97.8,3.4,52921,14549,39.6,(X),(X),(X),23.1,(X),(X),(X),26.2,(X),(X),(X)
8600000US11949,11949,ZCTA5 11949,4834,242,113089,7404,78.5,4.2,123411,8217,26.9,4.0,7562,3986,29.7,4.1,19802,1475,2.9,1.8,13499,5118,0.4,0.6,14763,11,24.0,4.7,25536,4445,3539,225,130411,8117,12.6,3.3,50261,7533,27.0,5.7,96527,11370,40.5,5.9,172268,12157,7.9,3.5,127846,46343,9.6,3.3,166324,30311,2.5,2.3,93528,48090,13539,874,40696,2377,96.4,1.9,41280,2453,1.9,1.5,22347,5175,0.0,0.2,-,**,0.4,0.3,35885,31345,0.0,0.2,-,**,0.1,0.1,N,N,1.2,1.1,26347,21613,2.9,1.4,41295,15325,93.8,2.2,41188,2507,34.9,(X),(X),(X),35.3,(X),(X),(X),24.7,(X),(X),(X)
8600000US11950,11950,ZCTA5 11950,5088,225,75543,5021,79.1,5.0,83093,4689,12.2,3.4,2363,1249,24.5,4.9,15688,1588,4.1,2.2,10704,2170,2.4,1.8,7031,2741,14.2,3.6,22432,4306,3958,322,80973,5552,17.0,5.2,25481,8979,25.8,5.9,61962,8059,26.6,6.2,101044,14488,13.0,4.3,80889,15438,12.6,3.4,135992,11103,5.0,2.0,122227,32313,16394,1269,24152,1844,81.0,4.9,25391,2340,9.6,3.8,22421,5423,2.6,1.3,17029,9090,2.7,2.1,18107,7886,0.0,0.2,-,**,1.1,1.2,25855,17623,2.9,1.7,6851,6093,24.4,5.8,15760,4007,60.6,6.4,28557,2381,31.2,(X),(X),(X),27.7,(X),(X),(X),22.7,(X),(X),(X)
8600000US11951,11951,ZCTA5 11951,4372,252,70995,4650,82.0,4.2,74339,5318,8.3,2.8,5440,4655,29.3,5.2,15604,2249,7.0,3.4,8223,2134,6.0,3.1,1727,956,12.7,3.4,17005,3888,3429,291,78186,5795,13.5,5.3,25547,8650,31.1,6.1,55556,7359,33.2,6.8,102418,6626,9.3,4.3,81562,11163,10.0,3.3,133624,14679,2.9,2.4,86676,23886,13110,910,23934,1810,85.4,5.8,25190,1717,11.5,5.5,13161,8657,0.0,0.2,-,**,1.1,1.0,29185,9003,0.0,0.2,-,**,0.1,0.2,N,N,2.0,1.4,25046,12921,12.3,3.9,20981,3813,74.4,6.0,26064,1880,43.0,(X),(X),(X),44.6,(X),(X),(X),27.6,(X),(X),(X)
8600000US11952,11952,ZCTA5 11952,1753,179,111004,13793,74.7,5.6,106900,17727,39.4,8.1,21640,8206,39.3,5.5,24562,2709,0.7,1.4,3292,19,0.0,1.8,-,**,25.2,6.8,42013,11311,1399,166,125738,15967,20.5,6.5,N,N,29.3,9.0,N,N,38.4,9.7,N,N,2.3,3.4,N,N,7.6,4.0,N,N,1.9,2.2,N,N,4411,424,44527,5278,95.7,4.8,46133,5435,3.0,4.6,N,N,0.0,0.7,-,**,0.9,1.0,1790,1525,0.0,0.7,-,**,0.3,0.6,N,N,0.0,0.7,-,**,3.2,3.0,66991,42318,92.9,5.4,45374,5400,28.8,(X),(X),(X),31.0,(X),(X),(X),22.2,(X),(X),(X)
8600000US11953,11953,ZCTA5 11953,4993,221,76874,4682,76.8,3.2,77983,5644,26.5,3.3,15111,7783,35.9,3.3,18498,1328,3.7,1.4,9284,1991,0.6,0.6,2862,2561,20.6,3.3,23867,4288,3267,219,87710,6237,16.3,3.3,53970,5742,37.0,5.2,61297,6420,29.6,4.4,122649,16361,8.9,3.0,103926,15740,5.2,1.9,145699,27693,3.1,2.0,102575,11126,12258,716,32141,1897,77.2,5.2,33555,1925,12.1,4.6,31745,8085,0.0,0.3,-,**,6.7,3.1,25909,8406,0.0,0.3,-,**,1.9,1.7,23289,16761,2.0,1.1,9483,4439,9.2,2.8,26873,6313,70.3,4.5,34022,2145,31.3,(X),(X),(X),33.1,(X),(X),(X),25.0,(X),(X),(X)
8600000US11954,11954,ZCTA5 11954,1667,215,94416,18761,72.1,6.5,96309,25073,32.6,7.6,30971,10496,36.1,8.0,18384,2018,1.7,2.1,15307,6428,0.8,1.2,608,13,23.5,7.1,30838,7466,961,168,103311,18532,15.1,6.9,71303,28467,33.0,9.7,91987,23551,33.3,9.9,124576,53938,8.2,6.3,88915,28730,10.4,6.8,128940,27259,0.0,3.3,-,**,3559,519,44905,8694,94.0,4.3,45581,9233,2.1,1.5,59451,36349,0.0,0.9,-,**,1.4,1.5,26494,10310,0.0,0.9,-,**,2.3,3.7,19943,993,0.2,0.4,-,**,17.7,7.1,22244,13456,78.8,7.3,49960,9949,51.5,(X),(X),(X),51.6,(X),(X),(X),46.4,(X),(X),(X)
8600000US11955,11955,ZCTA5 11955,1445,181,84725,13818,73.9,7.5,90779,17514,34.4,8.7,13531,6691,42.2,9.9,17552,2046,1.0,1.6,-,**,0.0,2.2,-,**,23.3,9.6,20495,8325,916,195,101319,19645,11.2,7.1,N,N,38.3,13.4,N,N,39.1,14.2,N,N,6.8,8.4,N,N,4.6,6.6,N,N,0.0,3.5,N,N,2814,449,43749,6530,90.8,6.3,45832,7157,3.0,2.6,27598,11562,0.0,1.1,-,**,5.8,5.5,21655,11777,0.0,1.1,-,**,0.0,1.1,-,**,0.4,0.7,N,N,3.1,2.4,51786,26625,88.0,6.8,45526,7357,42.6,(X),(X),(X),51.1,(X),(X),(X),35.4,(X),(X),(X)
8600000US11956,11956,ZCTA5 11956,170,49,73576,19738,60.6,15.9,65584,21020,41.8,15.6,25261,10839,57.6,16.9,19615,3607,0.0,17.3,-,**,0.0,17.3,-,**,31.2,14.0,35355,17275,83,35,87934,24950,33.7,20.2,N,N,18.1,14.1,N,N,19.3,14.6,N,N,18.1,16.0,N,N,2.4,4.4,N,N,8.4,12.6,N,N,313,91,40949,9351,100.0,9.9,40949,9351,0.0,9.9,-,**,0.0,9.9,-,**,0.0,9.9,-,**,0.0,9.9,-,**,0.0,9.9,-,**,0.0,9.9,-,**,8.3,12.6,29408,4878,91.7,12.6,41994,10178,64.7,(X),(X),(X),79.5,(X),(X),(X),54.5,(X),(X),(X)
8600000US11957,11957,ZCTA5 11957,313,65,109114,20518,57.5,12.2,111075,33195,57.5,12.0,23402,8192,57.8,12.0,22756,2814,0.0,9.9,-,**,0.0,9.9,-,**,46.0,10.8,31428,6748,196,59,124995,28463,22.4,10.7,N,N,34.2,14.0,N,N,21.4,11.3,N,N,2.0,3.1,N,N,11.7,9.4,N,N,8.2,11.3,N,N,661,177,53261,8067,98.3,1.6,53820,8404,0.5,0.6,N,N,0.0,4.8,-,**,0.9,1.5,N,N,0.0,4.8,-,**,0.2,0.5,N,N,0.2,0.5,N,N,2.9,2.8,17389,22381,95.8,3.3,54799,8446,37.1,(X),(X),(X),38.8,(X),(X),(X),26.9,(X),(X),(X)
8600000US11958,11958,ZCTA5 11958,172,64,215454,104140,60.5,19.5,109203,44514,62.2,21.9,125243,140679,58.7,19.8,19930,3719,0.0,17.1,-,**,0.0,17.1,-,**,45.3,20.1,131303,107568,145,59,242819,120659,28.3,19.2,N,N,14.5,16.6,N,N,23.4,19.0,N,N,12.4,13.6,N,N,21.4,22.1,N,N,0.0,19.9,N,N,441,206,83572,46753,100.0,7.1,83572,46753,0.0,7.1,-,**,0.0,7.1,-,**,0.0,7.1,-,**,0.0,7.1,-,**,0.0,7.1,-,**,0.0,7.1,-,**,0.0,7.1,-,**,100.0,7.1,83572,46753,44.8,(X),(X),(X),43.4,(X),(X),(X),26.3,(X),(X),(X)
8600000US11959,11959,ZCTA5 11959,301,73,128933,43255,75.7,11.2,120278,48169,37.2,11.9,35834,17815,56.5,13.8,21660,4019,2.7,3.0,8100,1605,0.0,10.2,-,**,22.6,10.0,41453,18170,233,63,146059,53855,22.7,13.4,N,N,45.1,12.9,N,N,23.2,11.9,N,N,1.7,2.5,N,N,7.3,7.6,N,N,0.0,13.0,N,N,677,170,58359,18711,85.7,9.5,63719,20982,9.2,6.6,24235,13314,2.2,2.4,38853,12986,0.0,4.7,-,**,0.0,4.7,-,**,0.1,0.5,N,N,2.8,3.4,N,N,4.9,5.6,29567,37100,80.9,10.1,65659,21801,71.4,(X),(X),(X),72.1,(X),(X),(X),54.3,(X),(X),(X)
8600000US11960,11960,ZCTA5 11960,414,94,125215,25105,78.5,9.5,117178,18767,22.9,11.3,32913,18248,40.1,13.2,25577,3895,1.0,1.3,5825,45,0.0,7.5,-,**,17.6,9.8,85125,55723,273,76,141629,23811,15.0,9.2,N,N,39.2,15.5,N,N,44.3,15.1,N,N,1.5,2.1,N,N,0.0,11.2,N,N,0.0,11.2,N,N,878,213,58661,12382,100.0,3.6,58661,12382,0.0,3.6,-,**,0.0,3.6,-,**,0.0,3.6,-,**,0.0,3.6,-,**,0.0,3.6,-,**,0.0,3.6,-,**,4.1,4.1,56200,35949,95.9,4.1,58766,12836,69.8,(X),(X),(X),69.2,(X),(X),(X),64.2,(X),(X),(X)
8600000US11961,11961,ZCTA5 11961,5325,224,69416,4981,53.4,3.5,88437,6913,32.6,4.3,8125,2454,53.2,2.8,17821,902,1.7,1.0,7820,2847,2.0,1.4,2716,1471,32.2,3.5,26322,3815,3237,207,88271,7492,29.0,4.9,N,N,22.3,5.5,N,N,28.8,5.0,N,N,8.5,3.3,N,N,11.2,3.0,N,N,0.3,0.4,N,N,11811,548,31811,2056,92.1,2.8,32128,2114,5.5,2.6,24994,6526,0.1,0.2,N,N,1.7,1.2,38604,20040,0.0,0.3,-,**,0.0,0.3,-,**,0.6,0.5,29846,26696,6.5,2.9,19446,5943,87.2,3.7,32900,2175,33.6,(X),(X),(X),36.7,(X),(X),(X),27.8,(X),(X),(X)
8600000US11962,11962,ZCTA5 11962,172,83,158740,66630,64.0,24.3,169852,86468,61.6,24.2,44070,36889,45.3,25.8,23564,4306,2.3,4.7,1600,36,0.0,17.1,-,**,23.3,18.3,52500,12313,132,79,171067,85425,37.9,29.7,N,N,6.8,8.6,N,N,12.9,13.5,N,N,40.9,35.5,N,N,1.5,3.3,N,N,0.0,21.6,N,N,447,285,61635,18166,98.4,3.1,62306,18399,0.0,7.0,-,**,0.0,7.0,-,**,0.0,7.0,-,**,0.0,7.0,-,**,0.0,7.0,-,**,1.6,3.1,N,N,0.0,7.0,-,**,98.4,3.1,62306,18399,80.8,(X),(X),(X),87.9,(X),(X),(X),68.3,(X),(X),(X)
8600000US11963,11963,ZCTA5 11963,3041,293,132976,20725,77.3,5.2,122458,23441,46.9,6.1,42656,12324,37.4,5.5,19933,1508,1.0,0.8,10914,2564,0.5,0.7,34257,15,24.1,5.0,39614,7450,1802,241,166809,26411,13.8,4.7,N,N,24.5,5.0,N,N,44.8,7.9,N,N,5.1,2.7,N,N,10.4,5.1,N,N,1.4,1.6,N,N,6737,888,60378,10026,91.0,3.4,63592,11054,1.7,1.2,52198,18498,0.7,0.8,N,N,3.1,3.6,19941,32313,0.0,0.5,-,**,1.4,1.6,8586,6115,2.1,1.3,27679,12906,11.5,8.9,17340,18069,81.4,8.7,68886,10508,37.3,(X),(X),(X),33.2,(X),(X),(X),27.6,(X),(X),(X)
8600000US11964,11964,ZCTA5 11964,797,129,126094,24431,79.0,9.0,113019,30698,34.4,10.1,26643,14510,44.8,10.6,22666,3755,1.0,1.5,5700,8,0.0,4.0,-,**,30.2,10.9,55412,17418,643,122,142990,31249,20.5,10.4,N,N,20.2,10.2,N,N,42.5,15.7,N,N,12.1,9.6,N,N,4.7,4.2,N,N,0.0,4.9,N,N,1960,311,51352,8563,96.3,2.8,53220,8491,1.4,2.1,N,N,0.0,1.6,-,**,0.0,1.6,-,**,0.0,1.6,-,**,0.0,1.6,-,**,2.3,2.3,N,N,6.6,9.9,N,N,91.1,9.8,55367,7921,49.2,(X),(X),(X),51.6,(X),(X),(X),39.3,(X),(X),(X)
8600000US11965,11965,ZCTA5 11965,298,101,101186,24123,66.1,17.3,88363,38579,55.0,19.4,29588,12981,57.0,19.2,23314,4145,0.0,10.3,-,**,0.0,10.3,-,**,29.5,14.3,40714,10545,202,83,111375,34243,17.8,16.4,60831,27071,53.5,23.1,69508,24827,28.7,18.1,220707,81015,0.0,14.8,-,**,0.0,14.8,-,**,0.0,14.8,-,**,664,252,45024,13762,98.3,2.1,45770,14111,0.6,0.9,N,N,0.0,4.8,-,**,1.1,1.4,243,924,0.0,4.8,-,**,0.0,4.8,-,**,0.0,4.8,-,**,0.0,4.8,-,**,98.3,2.1,45770,14111,51.3,(X),(X),(X),65.8,(X),(X),(X),44.8,(X),(X),(X)
8600000US11967,11967,ZCTA5 11967,7929,263,89970,4530,87.1,2.8,91105,4893,13.5,2.2,7776,3453,21.4,3.1,18472,1706,3.4,1.4,9925,1803,2.6,1.4,7905,6715,12.2,2.0,30834,5333,6596,334,94317,5353,9.8,3.1,32166,8461,25.7,4.1,60415,5846,33.3,4.4,111064,8217,10.2,2.4,87563,6023,13.2,3.0,145095,13196,8.0,2.4,134549,19077,26818,1236,27399,1570,85.3,3.1,28677,1614,5.2,2.1,29506,14671,0.3,0.3,33345,1095,3.7,1.3,23378,8176,0.0,0.1,-,**,2.1,1.1,17404,8943,3.5,1.9,3023,1711,18.4,3.2,22750,2162,68.8,3.9,30065,1970,39.7,(X),(X),(X),38.4,(X),(X),(X),27.7,(X),(X),(X)
8600000US11968,11968,ZCTA5 11968,4548,348,155519,19326,79.0,3.1,145885,21979,43.2,4.2,55271,13568,37.4,3.4,20336,1508,1.6,0.8,7827,2551,1.2,1.4,3629,538,20.7,3.2,34452,6435,3048,265,173952,26200,14.4,3.4,82807,22205,33.9,5.5,182235,43491,30.1,5.7,244103,69141,11.1,3.5,116931,38288,6.9,2.3,148081,30382,3.6,2.4,100399,31631,11658,740,61605,7754,85.1,4.0,65613,8257,4.5,2.4,28366,8052,3.0,1.3,17760,6454,4.4,1.7,73449,51453,0.0,0.3,-,**,1.4,1.8,28595,23918,1.6,0.8,20733,24119,14.6,4.0,23390,10729,72.2,4.6,73141,9103,40.3,(X),(X),(X),41.8,(X),(X),(X),31.7,(X),(X),(X)
8600000US11970,11970,ZCTA5 11970,311,167,130172,43656,100.0,9.9,117616,46206,30.5,23.1,3678,2232,17.4,18.3,21050,7799,0.0,9.9,-,**,0.0,9.9,-,**,33.4,25.5,22122,10144,208,141,143173,43910,0.0,14.4,N,N,30.3,33.8,N,N,41.8,37.3,N,N,0.0,14.4,N,N,27.9,37.6,N,N,0.0,14.4,N,N,600,368,68862,11676,100.0,5.3,68862,11676,0.0,5.3,-,**,0.0,5.3,-,**,0.0,5.3,-,**,0.0,5.3,-,**,0.0,5.3,-,**,0.0,5.3,-,**,0.0,5.3,-,**,100.0,5.3,68862,11676,57.9,(X),(X),(X),58.7,(X),(X),(X),46.8,(X),(X),(X)
8600000US11971,11971,ZCTA5 11971,2506,191,108628,15197,69.2,6.9,106038,18088,42.1,6.6,23772,6916,48.8,5.6,22139,2733,2.7,1.9,9301,6167,3.2,2.5,11831,9097,40.4,6.2,26451,6198,1869,204,122377,18928,23.8,7.2,83113,15876,25.2,8.4,142194,63868,37.2,8.5,129206,18034,4.9,3.4,165153,82451,9.0,5.6,119170,11467,0.0,1.7,-,**,6057,530,45167,6369,94.2,5.4,46173,6610,2.1,3.1,N,N,0.0,0.5,-,**,0.5,0.6,N,N,0.0,0.5,-,**,0.8,1.2,N,N,2.3,2.8,44260,10448,2.5,2.0,27256,44130,91.8,6.1,46663,6535,34.9,(X),(X),(X),36.5,(X),(X),(X),29.4,(X),(X),(X)
8600000US11972,11972,ZCTA5 11972,318,98,95642,26432,85.5,12.0,94508,33328,17.9,11.5,18011,21116,26.1,16.3,24341,2510,0.0,9.7,-,**,0.0,9.7,-,**,7.2,9.0,58591,9519,239,87,108135,34899,4.2,7.3,N,N,50.6,18.8,N,N,34.7,17.0,N,N,8.4,8.9,N,N,2.1,3.0,N,N,0.0,12.7,N,N,900,271,34507,9629,97.2,4.3,35224,9908,2.6,4.0,9426,2212,0.0,3.5,-,**,0.1,0.4,N,N,0.0,3.5,-,**,0.0,3.5,-,**,0.1,0.5,N,N,24.3,16.7,13281,5656,72.9,16.8,42550,12617,72.6,(X),(X),(X),76.2,(X),(X),(X),40.8,(X),(X),(X)
