GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Aggregate household income in the past 12 months (in 2011 inflation-adjusted dollars),Margin of Error; Aggregate household income in the past 12 months (in 2011 inflation-adjusted dollars)
8600000US13120,13120,ZCTA5 13120,45136700,7262497
8600000US13122,13122,ZCTA5 13122,21205300,5935436
8600000US13123,13123,ZCTA5 13123,992600,1150616
8600000US13124,13124,ZCTA5 13124,6192400,4635641
8600000US13126,13126,ZCTA5 13126,766152000,41864853
8600000US13131,13131,ZCTA5 13131,82266600,10202363
8600000US13132,13132,ZCTA5 13132,97976600,11403759
8600000US13134,13134,ZCTA5 13134,1251100,1162811
8600000US13135,13135,ZCTA5 13135,182099800,36826174
8600000US13136,13136,ZCTA5 13136,9398300,2329216
8600000US13140,13140,ZCTA5 13140,88211700,8888578
8600000US13141,13141,ZCTA5 13141,11744900,2613232
8600000US13142,13142,ZCTA5 13142,149143900,17622660
8600000US13143,13143,ZCTA5 13143,52364400,8392364
8600000US13144,13144,ZCTA5 13144,25525900,3835031
8600000US13145,13145,ZCTA5 13145,38557000,6649283
8600000US13146,13146,ZCTA5 13146,43995700,5422788
8600000US13147,13147,ZCTA5 13147,35804200,7290181
8600000US13148,13148,ZCTA5 13148,262303400,15035409
8600000US13152,13152,ZCTA5 13152,386558000,50500361
8600000US13153,13153,ZCTA5 13153,8005200,3693247
8600000US13155,13155,ZCTA5 13155,12158200,2654631
8600000US13156,13156,ZCTA5 13156,49186800,12372572
8600000US13157,13157,ZCTA5 13157,21246500,5555265
8600000US13158,13158,ZCTA5 13158,35811800,4218407
8600000US13159,13159,ZCTA5 13159,171915800,11178714
8600000US13160,13160,ZCTA5 13160,49053400,7000818
8600000US13162,13162,ZCTA5 13162,10409800,3677647
8600000US13163,13163,ZCTA5 13163,6924900,3239319
8600000US13164,13164,ZCTA5 13164,75969100,13831660
8600000US13165,13165,ZCTA5 13165,229214100,13677564
8600000US13166,13166,ZCTA5 13166,138137700,14084338
8600000US13167,13167,ZCTA5 13167,74972300,9284922
8600000US13202,13202,ZCTA5 13202,55426600,7780616
8600000US13203,13203,ZCTA5 13203,300734900,28457058
8600000US13204,13204,ZCTA5 13204,305264600,22856137
8600000US13205,13205,ZCTA5 13205,288398100,22581171
8600000US13206,13206,ZCTA5 13206,374676800,27645997
8600000US13207,13207,ZCTA5 13207,288460200,20412550
8600000US13208,13208,ZCTA5 13208,373244100,25266377
8600000US13209,13209,ZCTA5 13209,336212000,20161690
8600000US13210,13210,ZCTA5 13210,363060800,34758974
8600000US13211,13211,ZCTA5 13211,142162300,12814024
8600000US13212,13212,ZCTA5 13212,547988600,30330873
8600000US13214,13214,ZCTA5 13214,219638700,31681662
8600000US13215,13215,ZCTA5 13215,544037700,48524835
8600000US13219,13219,ZCTA5 13219,408654000,21657216
8600000US13224,13224,ZCTA5 13224,288917400,28255360
8600000US13290,13290,ZCTA5 13290,-,**
8600000US13301,13301,ZCTA5 13301,5512100,4043589
8600000US13302,13302,ZCTA5 13302,30249000,4719335
8600000US13303,13303,ZCTA5 13303,28110600,4821367
8600000US13304,13304,ZCTA5 13304,52058700,15140599
8600000US13305,13305,ZCTA5 13305,4797100,2544069
8600000US13308,13308,ZCTA5 13308,87907600,15564744
8600000US13309,13309,ZCTA5 13309,146309300,16850905
8600000US13310,13310,ZCTA5 13310,20717200,9073535
8600000US13312,13312,ZCTA5 13312,9058400,2643786
8600000US13313,13313,ZCTA5 13313,9389200,2383968
8600000US13314,13314,ZCTA5 13314,8047200,2199238
8600000US13315,13315,ZCTA5 13315,42528100,6773039
8600000US13316,13316,ZCTA5 13316,153126600,13972002
8600000US13317,13317,ZCTA5 13317,82458700,7326681
8600000US13318,13318,ZCTA5 13318,26918000,4711036
8600000US13319,13319,ZCTA5 13319,36583000,20620802
8600000US13320,13320,ZCTA5 13320,50299800,6611548
8600000US13321,13321,ZCTA5 13321,31435000,12474969
8600000US13322,13322,ZCTA5 13322,29725100,6205290
8600000US13323,13323,ZCTA5 13323,336511300,41977722
8600000US13324,13324,ZCTA5 13324,49634800,5061498
8600000US13325,13325,ZCTA5 13325,19851500,3342327
8600000US13326,13326,ZCTA5 13326,175354900,22573844
8600000US13327,13327,ZCTA5 13327,52151000,7939113
8600000US13328,13328,ZCTA5 13328,33275200,7924119
8600000US13329,13329,ZCTA5 13329,80455800,7915944
8600000US13331,13331,ZCTA5 13331,15194100,17269344
8600000US13332,13332,ZCTA5 13332,58743200,9368478
8600000US13333,13333,ZCTA5 13333,1022100,583175
8600000US13334,13334,ZCTA5 13334,23974600,5344660
8600000US13335,13335,ZCTA5 13335,33048300,4916379
8600000US13337,13337,ZCTA5 13337,18760000,7288458
8600000US13338,13338,ZCTA5 13338,26504700,4333590
8600000US13339,13339,ZCTA5 13339,140777900,16425920
8600000US13340,13340,ZCTA5 13340,184203900,15331473
8600000US13341,13341,ZCTA5 13341,2669000,1644549
8600000US13342,13342,ZCTA5 13342,5246600,2193536
8600000US13343,13343,ZCTA5 13343,34917200,7091271
8600000US13345,13345,ZCTA5 13345,2739500,1244003
8600000US13346,13346,ZCTA5 13346,130271600,15782980
8600000US13348,13348,ZCTA5 13348,32771900,7317061
8600000US13350,13350,ZCTA5 13350,182139200,15011756
8600000US13353,13353,ZCTA5 13353,992200,787965
8600000US13354,13354,ZCTA5 13354,90942500,11889319
8600000US13355,13355,ZCTA5 13355,12258500,3248024
8600000US13357,13357,ZCTA5 13357,238975100,15520010
8600000US13360,13360,ZCTA5 13360,16565100,4432021
8600000US13361,13361,ZCTA5 13361,18536600,3567444
8600000US13362,13362,ZCTA5 13362,4352000,3567842
8600000US13363,13363,ZCTA5 13363,63864000,11344396
8600000US13364,13364,ZCTA5 13364,5819800,2991702
8600000US13365,13365,ZCTA5 13365,204446800,21279745
8600000US13367,13367,ZCTA5 13367,175891400,11871908
8600000US13368,13368,ZCTA5 13368,27864500,4496720
8600000US13402,13402,ZCTA5 13402,45319800,12199206
8600000US13403,13403,ZCTA5 13403,118233300,19694864
8600000US13404,13404,ZCTA5 13404,3900600,1497015
8600000US13406,13406,ZCTA5 13406,22272900,5423266
8600000US13407,13407,ZCTA5 13407,114525500,8581617
8600000US13408,13408,ZCTA5 13408,38893800,8642021
8600000US13409,13409,ZCTA5 13409,60881500,9898622
8600000US13410,13410,ZCTA5 13410,5446300,1791139
8600000US13411,13411,ZCTA5 13411,76316100,9124205
8600000US13413,13413,ZCTA5 13413,597977500,58832661
